Sample,Baking temperature (Â°C),Baking time (hours),Resistive switching film,Bottom electrode material,Top electrode material,SET Voltage,Set_voltage_kde
Sample_2,140.0,4.0,0,0,2,0.0,0.0163019285188872
Sample_2,140.0,4.0,0,0,2,0.01,0.0168250096792686
Sample_2,140.0,4.0,0,0,2,0.02,0.0173591447627666
Sample_2,140.0,4.0,0,0,2,0.03,0.0179043395023249
Sample_2,140.0,4.0,0,0,2,0.04,0.0184605901144779
Sample_2,140.0,4.0,0,0,2,0.05,0.0190278830841127
Sample_2,140.0,4.0,0,0,2,0.06,0.0196061949605938
Sample_2,140.0,4.0,0,0,2,0.07,0.0201954921659405
Sample_2,140.0,4.0,0,0,2,0.08,0.0207957308157337
Sample_2,140.0,4.0,0,0,2,0.09,0.0214068565534126
Sample_2,140.0,4.0,0,0,2,0.1,0.0220288043986051
Sample_2,140.0,4.0,0,0,2,0.11,0.0226614986101162
Sample_2,140.0,4.0,0,0,2,0.12,0.0233048525641734
Sample_2,140.0,4.0,0,0,2,0.13,0.0239587686485083
Sample_2,140.0,4.0,0,0,2,0.14,0.0246231381728235
Sample_2,140.0,4.0,0,0,2,0.15,0.0252978412961679
Sample_2,140.0,4.0,0,0,2,0.16,0.0259827469717109
Sample_2,140.0,4.0,0,0,2,0.17,0.0266777129093759
Sample_2,140.0,4.0,0,0,2,0.18,0.0273825855567569
Sample_2,140.0,4.0,0,0,2,0.19,0.0280972000987086
Sample_2,140.0,4.0,0,0,2,0.2,0.0288213804759588
Sample_2,140.0,4.0,0,0,2,0.21,0.0295549394230568
Sample_2,140.0,4.0,0,0,2,0.22,0.0302976785259274
Sample_2,140.0,4.0,0,0,2,0.23,0.031049388299259
Sample_2,140.0,4.0,0,0,2,0.24,0.0318098482839103
Sample_2,140.0,4.0,0,0,2,0.25,0.0325788271644766
Sample_2,140.0,4.0,0,0,2,0.26,0.0333560829071071
Sample_2,140.0,4.0,0,0,2,0.27,0.0341413629176237
Sample_2,140.0,4.0,0,0,2,0.28,0.0349344042199386
Sample_2,140.0,4.0,0,0,2,0.29,0.0357349336547233
Sample_2,140.0,4.0,0,0,2,0.3,0.0365426680982309
Sample_2,140.0,4.0,0,0,2,0.31,0.0373573147011274
Sample_2,140.0,4.0,0,0,2,0.32,0.0381785711471348
Sample_2,140.0,4.0,0,0,2,0.33,0.0390061259312428
Sample_2,140.0,4.0,0,0,2,0.34,0.0398396586571952
Sample_2,140.0,4.0,0,0,2,0.35,0.0406788403539087
Sample_2,140.0,4.0,0,0,2,0.36,0.0415233338104348
Sample_2,140.0,4.0,0,0,2,0.37,0.042372793929025
Sample_2,140.0,4.0,0,0,2,0.38,0.0432268680958154
Sample_2,140.0,4.0,0,0,2,0.39,0.0440851965686004
Sample_2,140.0,4.0,0,0,2,0.4,0.0449474128811184
Sample_2,140.0,4.0,0,0,2,0.41,0.0458131442632315
Sample_2,140.0,4.0,0,0,2,0.42,0.0466820120763365
Sample_2,140.0,4.0,0,0,2,0.43,0.0475536322633064
Sample_2,140.0,4.0,0,0,2,0.44,0.0484276158122199
Sample_2,140.0,4.0,0,0,2,0.45,0.0493035692331008
Sample_2,140.0,4.0,0,0,2,0.46,0.0501810950468546
Sample_2,140.0,4.0,0,0,2,0.47,0.0510597922855537
Sample_2,140.0,4.0,0,0,2,0.48,0.0519392570031935
Sample_2,140.0,4.0,0,0,2,0.49,0.0528190827960139
Sample_2,140.0,4.0,0,0,2,0.5,0.0536988613314506
Sample_2,140.0,4.0,0,0,2,0.51,0.0545781828847606
Sample_2,140.0,4.0,0,0,2,0.52,0.0554566368823409
Sample_2,140.0,4.0,0,0,2,0.53,0.0563338124507447
Sample_2,140.0,4.0,0,0,2,0.54,0.057209298970379
Sample_2,140.0,4.0,0,0,2,0.55,0.0580826866328558
Sample_2,140.0,4.0,0,0,2,0.56,0.0589535670009593
Sample_2,140.0,4.0,0,0,2,0.5700000000000001,0.0598215335701808
Sample_2,140.0,4.0,0,0,2,0.58,0.0606861823307687
Sample_2,140.0,4.0,0,0,2,0.59,0.0615471123292396
Sample_2,140.0,4.0,0,0,2,0.6,0.0624039262282951
Sample_2,140.0,4.0,0,0,2,0.61,0.0632562308640905
Sample_2,140.0,4.0,0,0,2,0.62,0.0641036377998119
Sample_2,140.0,4.0,0,0,2,0.63,0.06494576387452
Sample_2,140.0,4.0,0,0,2,0.64,0.0657822317462361
Sample_2,140.0,4.0,0,0,2,0.65,0.0666126704282532
Sample_2,140.0,4.0,0,0,2,0.66,0.0674367158176766
Sample_2,140.0,4.0,0,0,2,0.67,0.0682540112152125
Sample_2,140.0,4.0,0,0,2,0.68,0.0690642078352462
Sample_2,140.0,4.0,0,0,2,0.6900000000000001,0.0698669653052731
Sample_2,140.0,4.0,0,0,2,0.7000000000000001,0.0706619521537715
Sample_2,140.0,4.0,0,0,2,0.71,0.0714488462856339
Sample_2,140.0,4.0,0,0,2,0.72,0.0722273354442991
Sample_2,140.0,4.0,0,0,2,0.73,0.0729971176597644
Sample_2,140.0,4.0,0,0,2,0.74,0.0737579016816828
Sample_2,140.0,4.0,0,0,2,0.75,0.0745094073967892
Sample_2,140.0,4.0,0,0,2,0.76,0.0752513662299322
Sample_2,140.0,4.0,0,0,2,0.77,0.0759835215280261
Sample_2,140.0,4.0,0,0,2,0.78,0.076705628926275
Sample_2,140.0,4.0,0,0,2,0.79,0.0774174566960598
Sample_2,140.0,4.0,0,0,2,0.8,0.0781187860739185
Sample_2,140.0,4.0,0,0,2,0.81,0.0788094115710908
Sample_2,140.0,4.0,0,0,2,0.8200000000000001,0.0794891412631374
Sample_2,140.0,4.0,0,0,2,0.8300000000000001,0.0801577970591895
Sample_2,140.0,4.0,0,0,2,0.84,0.080815214950421
Sample_2,140.0,4.0,0,0,2,0.85,0.0814612452373805
Sample_2,140.0,4.0,0,0,2,0.86,0.0820957527358618
Sample_2,140.0,4.0,0,0,2,0.87,0.082718616961032
Sample_2,140.0,4.0,0,0,2,0.88,0.0833297322895805
Sample_2,140.0,4.0,0,0,2,0.89,0.0839290080996891
Sample_2,140.0,4.0,0,0,2,0.9,0.0845163688886692
Sample_2,140.0,4.0,0,0,2,0.91,0.0850917543681487
Sample_2,140.0,4.0,0,0,2,0.92,0.0856551195367309
Sample_2,140.0,4.0,0,0,2,0.93,0.0862064347300917
Sample_2,140.0,4.0,0,0,2,0.94,0.086745685648509
Sample_2,140.0,4.0,0,0,2,0.95,0.0872728733618698
Sample_2,140.0,4.0,0,0,2,0.96,0.087788014292222
Sample_2,140.0,4.0,0,0,2,0.97,0.0882911401739854
Sample_2,140.0,4.0,0,0,2,0.98,0.088782297991963
Sample_2,140.0,4.0,0,0,2,0.99,0.0892615498973311
Sample_2,140.0,4.0,0,0,2,1.0,0.0897289731018175
Sample_2,140.0,4.0,0,0,2,1.01,0.0901846597503077
Sample_2,140.0,4.0,0,0,2,1.02,0.0906287167721514
Sample_2,140.0,4.0,0,0,2,1.03,0.0910612657114672
Sample_2,140.0,4.0,0,0,2,1.04,0.0914824425367755
Sample_2,140.0,4.0,0,0,2,1.05,0.0918923974303118
Sample_2,140.0,4.0,0,0,2,1.06,0.0922912945574026
Sample_2,140.0,4.0,0,0,2,1.07,0.0926793118163071
Sample_2,140.0,4.0,0,0,2,1.08,0.0930566405689563
Sample_2,140.0,4.0,0,0,2,1.09,0.093423485353038
Sample_2,140.0,4.0,0,0,2,1.1,0.0937800635759041
Sample_2,140.0,4.0,0,0,2,1.11,0.0941266051907925
Sample_2,140.0,4.0,0,0,2,1.12,0.0944633523558799
Sample_2,140.0,4.0,0,0,2,1.13,0.0947905590767004
Sample_2,140.0,4.0,0,0,2,1.14,0.0951084908324809
Sample_2,140.0,4.0,0,0,2,1.15,0.0954174241869666
Sample_2,140.0,4.0,0,0,2,1.16,0.0957176463843247
Sample_2,140.0,4.0,0,0,2,1.17,0.0960094549307322
Sample_2,140.0,4.0,0,0,2,1.18,0.0962931571622705
Sample_2,140.0,4.0,0,0,2,1.19,0.0965690697997651
Sample_2,140.0,4.0,0,0,2,1.2,0.0968375184912249
Sample_2,140.0,4.0,0,0,2,1.21,0.0970988373425515
Sample_2,140.0,4.0,0,0,2,1.22,0.097353368437202
Sample_2,140.0,4.0,0,0,2,1.23,0.097601461345508
Sample_2,140.0,4.0,0,0,2,1.24,0.0978434726243611
Sample_2,140.0,4.0,0,0,2,1.25,0.0980797653079993
Sample_2,140.0,4.0,0,0,2,1.26,0.0983107083906332
Sample_2,140.0,4.0,0,0,2,1.27,0.0985366763016723
Sample_2,140.0,4.0,0,0,2,1.28,0.0987580483743227
Sample_2,140.0,4.0,0,0,2,1.29,0.0989752083083407
Sample_2,140.0,4.0,0,0,2,1.3,0.0991885436277426
Sample_2,140.0,4.0,0,0,2,1.31,0.0993984451342825
Sample_2,140.0,4.0,0,0,2,1.32,0.0996053063575255
Sample_2,140.0,4.0,0,0,2,1.33,0.0998095230023524
Sample_2,140.0,4.0,0,0,2,1.34,0.1000114923947495
Sample_2,140.0,4.0,0,0,2,1.35,0.1002116129267468
Sample_2,140.0,4.0,0,0,2,1.36,0.1004102835013776
Sample_2,140.0,4.0,0,0,2,1.37,0.1006079029785491
Sample_2,140.0,4.0,0,0,2,1.38,0.1008048696227181
Sample_2,140.0,4.0,0,0,2,1.39,0.1010015805532789
Sample_2,140.0,4.0,0,0,2,1.4,0.1011984311985809
Sample_2,140.0,4.0,0,0,2,1.41,0.101395814754495
Sample_2,140.0,4.0,0,0,2,1.42,0.1015941216484641
Sample_2,140.0,4.0,0,0,2,1.43,0.1017937390099692
Sample_2,140.0,4.0,0,0,2,1.44,0.1019950501483534
Sample_2,140.0,4.0,0,0,2,1.45,0.102198434038947
Sample_2,140.0,4.0,0,0,2,1.46,0.1024042648184367
Sample_2,140.0,4.0,0,0,2,1.47,0.1026129112904237
Sample_2,140.0,4.0,0,0,2,1.48,0.1028247364421114
Sample_2,140.0,4.0,0,0,2,1.49,0.1030400969730613
Sample_2,140.0,4.0,0,0,2,1.5,0.1032593428369439
Sample_2,140.0,4.0,0,0,2,1.51,0.1034828167972121
Sample_2,140.0,4.0,0,0,2,1.52,0.1037108539976021
Sample_2,140.0,4.0,0,0,2,1.53,0.103943781548361
Sample_2,140.0,4.0,0,0,2,1.54,0.1041819181290824
Sample_2,140.0,4.0,0,0,2,1.55,0.1044255736090093
Sample_2,140.0,4.0,0,0,2,1.56,0.1046750486856434
Sample_2,140.0,4.0,0,0,2,1.57,0.1049306345424773
Sample_2,140.0,4.0,0,0,2,1.58,0.1051926125266327
Sample_2,140.0,4.0,0,0,2,1.59,0.1054612538471614
Sample_2,140.0,4.0,0,0,2,1.6,0.1057368192947293
Sample_2,140.0,4.0,0,0,2,1.61,0.1060195589833661
Sample_2,140.0,4.0,0,0,2,1.62,0.1063097121149239
Sample_2,140.0,4.0,0,0,2,1.63,0.1066075067668426
Sample_2,140.0,4.0,0,0,2,1.64,0.1069131597037731
Sample_2,140.0,4.0,0,0,2,1.65,0.1072268762135598
Sample_2,140.0,4.0,0,0,2,1.66,0.1075488499680304
Sample_2,140.0,4.0,0,0,2,1.67,0.1078792629089818
Sample_2,140.0,4.0,0,0,2,1.68,0.1082182851596955
Sample_2,140.0,4.0,0,0,2,1.69,0.1085660749622502
Sample_2,140.0,4.0,0,0,2,1.7,0.1089227786408353
Sample_2,140.0,4.0,0,0,2,1.71,0.1092885305912019
Sample_2,140.0,4.0,0,0,2,1.72,0.1096634532963158
Sample_2,140.0,4.0,0,0,2,1.73,0.1100476573682056
Sample_2,140.0,4.0,0,0,2,1.74,0.1104412416159263
Sample_2,140.0,4.0,0,0,2,1.75,0.1108442931394773
Sample_2,140.0,4.0,0,0,2,1.76,0.111256887449443
Sample_2,140.0,4.0,0,0,2,1.77,0.1116790886120368
Sample_2,140.0,4.0,0,0,2,1.78,0.1121109494191576
Sample_2,140.0,4.0,0,0,2,1.79,0.1125525115829789
Sample_2,140.0,4.0,0,0,2,1.8,0.1130038059545153
Sample_2,140.0,4.0,0,0,2,1.81,0.1134648527655265
Sample_2,140.0,4.0,0,0,2,1.82,0.1139356618930387
Sample_2,140.0,4.0,0,0,2,1.83,0.1144162331456822
Sample_2,140.0,4.0,0,0,2,1.84,0.1149065565709649
Sample_2,140.0,4.0,0,0,2,1.85,0.1154066127825236
Sample_2,140.0,4.0,0,0,2,1.86,0.1159163733063156
Sample_2,140.0,4.0,0,0,2,1.87,0.1164358009446422
Sample_2,140.0,4.0,0,0,2,1.88,0.1169648501568209
Sample_2,140.0,4.0,0,0,2,1.89,0.1175034674552561
Sample_2,140.0,4.0,0,0,2,1.9,0.1180515918155884
Sample_2,140.0,4.0,0,0,2,1.91,0.1186091550995434
Sample_2,140.0,4.0,0,0,2,1.92,0.1191760824890424
Sample_2,140.0,4.0,0,0,2,1.93,0.1197522929300789
Sample_2,140.0,4.0,0,0,2,1.94,0.1203376995848212
Sample_2,140.0,4.0,0,0,2,1.95,0.1209322102903506
Sample_2,140.0,4.0,0,0,2,1.96,0.1215357280224101
Sample_2,140.0,4.0,0,0,2,1.97,0.1221481513625016
Sample_2,140.0,4.0,0,0,2,1.98,0.1227693749666424
Sample_2,140.0,4.0,0,0,2,1.99,0.1233992900340716
Sample_2,140.0,4.0,0,0,2,2.0,0.1240377847741759
Sample_2,140.0,4.0,0,0,2,2.01,0.1246847448699054
Sample_2,140.0,4.0,0,0,2,2.02,0.1253400539359339
Sample_2,140.0,4.0,0,0,2,2.03,0.1260035939698369
Sample_2,140.0,4.0,0,0,2,2.04,0.1266752457945621
Sample_2,140.0,4.0,0,0,2,2.05,0.1273548894904891
Sample_2,140.0,4.0,0,0,2,2.06,0.128042404815403
Sample_2,140.0,4.0,0,0,2,2.07,0.1287376716107362
Sample_2,140.0,4.0,0,0,2,2.08,0.1294405701924757
Sample_2,140.0,4.0,0,0,2,2.09,0.1301509817251783
Sample_2,140.0,4.0,0,0,2,2.1,0.1308687885775916
Sample_2,140.0,4.0,0,0,2,2.11,0.1315938746584431
Sample_2,140.0,4.0,0,0,2,2.12,0.1323261257310207
Sample_2,140.0,4.0,0,0,2,2.13,0.1330654297052506
Sample_2,140.0,4.0,0,0,2,2.14,0.1338116769060569
Sample_2,140.0,4.0,0,0,2,2.15,0.1345647603168702
Sample_2,140.0,4.0,0,0,2,2.16,0.1353245757972559
Sample_2,140.0,4.0,0,0,2,2.17,0.1360910222737213
Sample_2,140.0,4.0,0,0,2,2.18,0.1368640019028718
Sample_2,140.0,4.0,0,0,2,2.19,0.1376434202061915
Sample_2,140.0,4.0,0,0,2,2.2,0.1384291861758405
Sample_2,140.0,4.0,0,0,2,2.21,0.1392212123509736
Sample_2,140.0,4.0,0,0,2,2.22,0.1400194148642101
Sample_2,140.0,4.0,0,0,2,2.23,0.1408237134580066
Sample_2,140.0,4.0,0,0,2,2.24,0.1416340314708113
Sample_2,140.0,4.0,0,0,2,2.25,0.142450295793005
Sample_2,140.0,4.0,0,0,2,2.26,0.1432724367927663
Sample_2,140.0,4.0,0,0,2,2.27,0.1441003882121252
Sample_2,140.0,4.0,0,0,2,2.28,0.1449340870336073
Sample_2,140.0,4.0,0,0,2,2.29,0.1457734733179884
Sample_2,140.0,4.0,0,0,2,2.3000000000000003,0.146618490013825
Sample_2,140.0,4.0,0,0,2,2.31,0.1474690827395385
Sample_2,140.0,4.0,0,0,2,2.32,0.1483251995389694
Sample_2,140.0,4.0,0,0,2,2.33,0.1491867906114325
Sample_2,140.0,4.0,0,0,2,2.34,0.1500538080174259
Sample_2,140.0,4.0,0,0,2,2.35,0.1509262053612674
Sample_2,140.0,4.0,0,0,2,2.36,0.1518039374520371
Sample_2,140.0,4.0,0,0,2,2.37,0.1526869599443119
Sample_2,140.0,4.0,0,0,2,2.38,0.1535752289602853
Sample_2,140.0,4.0,0,0,2,2.39,0.154468700694953
Sample_2,140.0,4.0,0,0,2,2.4,0.1553673310061369
Sample_2,140.0,4.0,0,0,2,2.41,0.1562710749912007
Sample_2,140.0,4.0,0,0,2,2.42,0.1571798865523867
Sample_2,140.0,4.0,0,0,2,2.43,0.1580937179527637
Sample_2,140.0,4.0,0,0,2,2.44,0.1590125193648408
Sample_2,140.0,4.0,0,0,2,2.45,0.1599362384139465
Sample_2,140.0,4.0,0,0,2,2.46,0.1608648197185132
Sample_2,140.0,4.0,0,0,2,2.47,0.1617982044294437
Sample_2,140.0,4.0,0,0,2,2.48,0.1627363297707495
Sample_2,140.0,4.0,0,0,2,2.49,0.1636791285836728
Sample_2,140.0,4.0,0,0,2,2.5,0.1646265288765006
Sample_2,140.0,4.0,0,0,2,2.51,0.1655784533822736
Sample_2,140.0,4.0,0,0,2,2.52,0.1665348191265809
Sample_2,140.0,4.0,0,0,2,2.53,0.1674955370075982
Sample_2,140.0,4.0,0,0,2,2.54,0.1684605113904948
Sample_2,140.0,4.0,0,0,2,2.5500000000000003,0.1694296397182935
Sample_2,140.0,4.0,0,0,2,2.56,0.1704028121412014
Sample_2,140.0,4.0,0,0,2,2.57,0.1713799111663792
Sample_2,140.0,4.0,0,0,2,2.58,0.1723608113300333
Sample_2,140.0,4.0,0,0,2,2.59,0.1733453788936345
Sample_2,140.0,4.0,0,0,2,2.6,0.1743334715659848
Sample_2,140.0,4.0,0,0,2,2.61,0.1753249382527429
Sample_2,140.0,4.0,0,0,2,2.62,0.1763196188349249
Sample_2,140.0,4.0,0,0,2,2.63,0.1773173439777746
Sample_2,140.0,4.0,0,0,2,2.64,0.1783179349712846
Sample_2,140.0,4.0,0,0,2,2.65,0.1793212036035177
Sample_2,140.0,4.0,0,0,2,2.66,0.1803269520677524
Sample_2,140.0,4.0,0,0,2,2.67,0.1813349729043321
Sample_2,140.0,4.0,0,0,2,2.68,0.1823450489779645
Sample_2,140.0,4.0,0,0,2,2.69,0.1833569534910665
Sample_2,140.0,4.0,0,0,2,2.7,0.1843704500336035
Sample_2,140.0,4.0,0,0,2,2.71,0.1853852926697188
Sample_2,140.0,4.0,0,0,2,2.72,0.1864012260613075
Sample_2,140.0,4.0,0,0,2,2.73,0.1874179856285096
Sample_2,140.0,4.0,0,0,2,2.74,0.1884352977469769
Sample_2,140.0,4.0,0,0,2,2.75,0.18945287998158
Sample_2,140.0,4.0,0,0,2,2.76,0.1904704413560938
Sample_2,140.0,4.0,0,0,2,2.77,0.1914876826582333
Sample_2,140.0,4.0,0,0,2,2.78,0.1925042967792651
Sample_2,140.0,4.0,0,0,2,2.79,0.1935199690872772
Sample_2,140.0,4.0,0,0,2,2.8000000000000003,0.1945343778330368
Sample_2,140.0,4.0,0,0,2,2.81,0.1955471945872397
Sample_2,140.0,4.0,0,0,2,2.82,0.1965580847078044
Sample_2,140.0,4.0,0,0,2,2.83,0.1975667078357503
Sample_2,140.0,4.0,0,0,2,2.84,0.198572718418064
Sample_2,140.0,4.0,0,0,2,2.85,0.1995757662558471
Sample_2,140.0,4.0,0,0,2,2.86,0.2005754970759286
Sample_2,140.0,4.0,0,0,2,2.87,0.2015715531240196
Sample_2,140.0,4.0,0,0,2,2.88,0.2025635737773965
Sample_2,140.0,4.0,0,0,2,2.89,0.203551196175012
Sample_2,140.0,4.0,0,0,2,2.9,0.2045340558628519
Sample_2,140.0,4.0,0,0,2,2.91,0.2055117874522964
Sample_2,140.0,4.0,0,0,2,2.92,0.2064840252891715
Sample_2,140.0,4.0,0,0,2,2.93,0.2074504041311397
Sample_2,140.0,4.0,0,0,2,2.94,0.2084105598310309
Sample_2,140.0,4.0,0,0,2,2.95,0.2093641300236833
Sample_2,140.0,4.0,0,0,2,2.96,0.2103107548138537
Sample_2,140.0,4.0,0,0,2,2.97,0.2112500774627284
Sample_2,140.0,4.0,0,0,2,2.98,0.212181745070586
Sample_2,140.0,4.0,0,0,2,2.99,0.2131054092531525
Sample_2,140.0,4.0,0,0,2,3.0,0.2140207268092267
Sample_2,140.0,4.0,0,0,2,3.01,0.2149273603771669
Sample_2,140.0,4.0,0,0,2,3.02,0.2158249790778801
Sample_2,140.0,4.0,0,0,2,3.03,0.2167132591419933
Sample_2,140.0,4.0,0,0,2,3.04,0.2175918845189539
Sample_2,140.0,4.0,0,0,2,3.0500000000000003,0.2184605474658588
Sample_2,140.0,4.0,0,0,2,3.06,0.2193189491138951
Sample_2,140.0,4.0,0,0,2,3.0700000000000003,0.2201668000103578
Sample_2,140.0,4.0,0,0,2,3.08,0.2210038206342894
Sample_2,140.0,4.0,0,0,2,3.09,0.2218297418838956
Sample_2,140.0,4.0,0,0,2,3.1,0.2226443055339888
Sample_2,140.0,4.0,0,0,2,3.11,0.2234472646618162
Sample_2,140.0,4.0,0,0,2,3.12,0.2242383840397577
Sample_2,140.0,4.0,0,0,2,3.13,0.2250174404934896
Sample_2,140.0,4.0,0,0,2,3.14,0.225784223224333
Sample_2,140.0,4.0,0,0,2,3.15,0.2265385340946537
Sample_2,140.0,4.0,0,0,2,3.16,0.2272801878752862
Sample_2,140.0,4.0,0,0,2,3.17,0.2280090124541197
Sample_2,140.0,4.0,0,0,2,3.18,0.2287248490050982
Sample_2,140.0,4.0,0,0,2,3.19,0.2294275521170459
Sample_2,140.0,4.0,0,0,2,3.2,0.2301169898818592
Sample_2,140.0,4.0,0,0,2,3.21,0.2307930439417539
Sample_2,140.0,4.0,0,0,2,3.22,0.2314556094954023
Sample_2,140.0,4.0,0,0,2,3.23,0.2321045952629256
Sample_2,140.0,4.0,0,0,2,3.24,0.2327399234098636
Sample_2,140.0,4.0,0,0,2,3.25,0.2333615294303706
Sample_2,140.0,4.0,0,0,2,3.26,0.2339693619900308
Sample_2,140.0,4.0,0,0,2,3.27,0.2345633827288186
Sample_2,140.0,4.0,0,0,2,3.28,0.2351435660248628
Sample_2,140.0,4.0,0,0,2,3.29,0.2357098987197985
Sample_2,140.0,4.0,0,0,2,3.3000000000000003,0.2362623798066213
Sample_2,140.0,4.0,0,0,2,3.31,0.2368010200810695
Sample_2,140.0,4.0,0,0,2,3.3200000000000003,0.2373258417576826
Sample_2,140.0,4.0,0,0,2,3.33,0.2378368780517922
